latitude	longitude	store_name	code	location	imei
48.8222	2.12213	Le Chesnay	FR	Europe/Paris	359043379931766445
-10.90889	-37.03861	Barra dos Coqueiros	BR	America/Maceio	3590433799317661644
-11.94306	-76.70944	Chosica	PE	America/Lima	863033069630348891
35.20889	111.73861	Changzhi	CN	Asia/Shanghai	8630330696303482196
20.88953	-156.47432	Kahului	US	Pacific/Honolulu	3590433799317661438
11.50526	77.23826	Sathyamangalam	IN	Asia/Kolkata	3590433799317661420
30.24706	115.04814	Huangshi	CN	Asia/Shanghai	8630330696303481693
52.47774	10.5511	Gifhorn	DE	Europe/Berlin	863033069630348685
12.95629	78.27539	Robertsonpet	IN	Asia/Kolkata	3590433799317661131
-10.91111	-37.07167	Aracaju	BR	America/Maceio	3590433799317661370
16.0567	103.65309	Roi Et	TH	Asia/Bangkok	863033069630348164
11.12018	76.11996	Manjeri	IN	Asia/Kolkata	8630330696303482121
37.49073	-2.77259	Baza	ES	Europe/Madrid	3590433799317662139
-7.81667	112.01667	Kediri	ID	Asia/Jakarta	3590433799317661933
15.73628	75.96976	Gajendragarh	IN	Asia/Kolkata	8630330696303481297
52.68333	0.93333	East Dereham	GB	Europe/London	8630330696303482337
37.49073	-2.77259	Baza	ES	Europe/Madrid	8630330696303482097
50.7236	-3.52751	Exeter	GB	Europe/London	8630330696303481271
-6.91806	106.92667	Sukabumi	ID	Asia/Jakarta	359043379931766676
43.35071	46.10925	Gudermes	RU	Europe/Moscow	8630330696303482360
-28.44917	-52.2	Marau	BR	America/Sao_Paulo	359043379931766106
23.5654	119.58627	Magong	TW	Asia/Taipei	3590433799317662311
45.44694	8.62118	Novara	IT	Europe/Rome	863033069630348701
30.75545	20.22625	Ajdabiya	LY	Africa/Tripoli	359043379931766254
40.55851	17.80774	Mesagne	IT	Europe/Rome	8630330696303481982
35.6803	51.0193	Shahre Jadide Andisheh	IR	Asia/Tehran	3590433799317661305
7.65649	4.92235	Efon-Alaaye	NG	Africa/Lagos	359043379931766692
38.06084	-97.92977	Hutchinson	US	America/Chicago	359043379931766841
50.74497	3.20639	Mouscron	BE	Europe/Brussels	359043379931766742
22.49396	-105.36369	Acaponeta	MX	America/Mazatlan	8630330696303481065
20.22816	-103.5687	Zacoalco de Torres	MX	America/Mexico_City	863033069630348388
48.975658	14.480255	České Budějovice	CZ	Europe/Prague	3590433799317661024
17.06542	-96.72365	Oaxaca	MX	America/Mexico_City	3590433799317662386
20.28527	-103.42897	Jocotepec	MX	America/Mexico_City	3590433799317661677
0.76755	24.43973	Yangambi	CD	Africa/Lubumbashi	359043379931766031
-34.28853	146.05093	Griffith	AU	Australia/Sydney	8630330696303481503
-26.93366	29.24152	Standerton	ZA	Africa/Johannesburg	863033069630348909
54.48147	53.47103	Oktyabr‚Äôskiy	RU	Asia/Yekaterinburg	359043379931766007
40.66482	122.22833	Yingkou	CN	Asia/Shanghai	863033069630348966
54.58048	16.86194	Ustka	PL	Europe/Warsaw	3590433799317661677
0.49113	29.47306	Beni	CD	Africa/Lubumbashi	359043379931766817
45.78071	12.84052	Portogruaro	IT	Europe/Rome	863033069630348875
22.37066	114.10479	Tsuen Wan	HK	Asia/Hong_Kong	863033069630348081
51.24197	4.82313	Lille	BE	Europe/Brussels	8630330696303481081
1.6561	103.6032	Kulai	MY	Asia/Kuala_Lumpur	3590433799317662121
50.74497	3.20639	Mouscron	BE	Europe/Brussels	3590433799317661024
50.82709	6.9747	Wesseling	DE	Europe/Berlin	863033069630348081
40.81	-73.9625	Morningside Heights	US	America/New_York	3590433799317662238
33.08014	-83.2321	Milledgeville	US	America/New_York	8630330696303482246
36.19278	117.65694	Laiwu	CN	Asia/Shanghai	8630330696303482485
50.75767	-1.5443	Lymington	GB	Europe/London	3590433799317661784
41.66394	-83.55521	Toledo	US	America/New_York	3590433799317662303
5.4709	100.24529	Batu Feringgi	MY	Asia/Kuala_Lumpur	3590433799317661347
49.952431	15.268654	Kutná Hora	CZ	Europe/Prague	3590433799317661958
-10.33333	39.28333	Nyangao	TZ	Africa/Dar_es_Salaam	8630330696303481651
-6.8	39.25	Magomeni	TZ	Africa/Dar_es_Salaam	359043379931766130
33.35283	-111.78903	Gilbert	US	America/Phoenix	3590433799317661552
7.50251	5.06258	Igbara-Odo	NG	Africa/Lagos	359043379931766189
-33.88096	151.07986	Strathfield	AU	Australia/Sydney	863033069630348354
10.10649	76.35484	Alwaye	IN	Asia/Kolkata	863033069630348958
50.09019	8.4493	Hofheim am Taunus	DE	Europe/Berlin	863033069630348693
-17.83333	48.41667	Ambatondrazaka	MG	Indian/Antananarivo	3590433799317661941
36.53333	136.61667	Nonoichi	JP	Asia/Tokyo	8630330696303481172
51.40944	46.04833	Privolzhskiy	RU	Europe/Saratov	3590433799317661313
48.86667	2.08333	Marly-le-Roi	FR	Europe/Paris	359043379931766353
43.32393	5.4584	Les Olives	FR	Europe/Paris	3590433799317661388
34.25	135.31667	Iwade	JP	Asia/Tokyo	8630330696303482014
-22.9	44.53333	Sakaraha	MG	Indian/Antananarivo	3590433799317661826
60.2052	24.6522	Espoo	FI	Europe/Helsinki	359043379931766619
46.67535	5.55575	Lons-le-Saunier	FR	Europe/Paris	8630330696303481883
41.24264	16.50104	Bisceglie	IT	Europe/Rome	863033069630348677
40.34912	-111.90466	Saratoga Springs	US	America/Denver	863033069630348941
-26.93366	29.24152	Standerton	ZA	Africa/Johannesburg	359043379931766387
50.82709	6.9747	Wesseling	DE	Europe/Berlin	3590433799317661925
53.63333	9.85	Halstenbek	DE	Europe/Berlin	3590433799317661834
64.5635	39.8302	Severodvinsk	RU	Europe/Moscow	863033069630348818
-17.83333	48.41667	Ambatondrazaka	MG	Indian/Antananarivo	8630330696303482469
-20.25333	-43.80139	Itabirito	BR	America/Sao_Paulo	3590433799317661172
-15.21194	-75.11028	Minas de Marcona	PE	America/Lima	8630330696303481867
50.79205	-1.08593	Southsea	GB	Europe/London	359043379931766858
-3.14306	-58.44417	Itacoatiara	BR	America/Manaus	359043379931766353
47.83333	59.6	Shalqar	KZ	Asia/Aqtobe	863033069630348578
38.96667	-0.18333	Gandia	ES	Europe/Madrid	8630330696303481289
17.06542	-96.72365	Oaxaca	MX	America/Mexico_City	3590433799317662261
6.46838	-73.26022	Socorro	CO	America/Bogota	359043379931766726
51.35084	-1.99421	Devizes	GB	Europe/London	8630330696303482089
49.28669	1.00288	Elbeuf	FR	Europe/Paris	863033069630348065
39.00622	-77.4286	Sterling	US	America/New_York	8630330696303482428
36.82167	128.63083	Eisen	KR	Asia/Seoul	359043379931766304
32.42067	-104.22884	Carlsbad	US	America/Denver	3590433799317662444
-22.57306	-47.1725	Artur Nogueira	BR	America/Sao_Paulo	3590433799317662121
34.31	-2.16	Jerada	MA	Africa/Casablanca	359043379931766957
35.64889	117.27583	Sishui	CN	Asia/Shanghai	863033069630348255
5.84752	-5.682	Lakota	CI	Africa/Abidjan	3590433799317662089
14.95472	120.89694	Baliuag	PH	Asia/Manila	8630330696303481891
36.08497	9.37082	Siliana	TN	Africa/Tunis	3590433799317662196
55.8736	85.4265	Yashkino	RU	Asia/Novokuznetsk	3590433799317661917
36.20829	-115.98391	Pahrump	US	America/Los_Angeles	3590433799317662394
-8.43333	114.33333	Muncar	ID	Asia/Jakarta	3590433799317662493
40.65538	-74.38987	Scotch Plains	US	America/New_York	8630330696303482154
14.64056	104.64992	Kantharalak	TH	Asia/Bangkok	3590433799317661818
25.67927	-80.31727	Kendall	US	America/New_York	8630330696303481776
55.25	24.75	Ukmerge	LT	Europe/Vilnius	3590433799317661750
35.82756	137.95378	Ina	JP	Asia/Tokyo	3590433799317662345
48.73218	11.18709	Neuburg an der Donau	DE	Europe/Berlin	359043379931766650
-27.4338	-65.61427	Aguilares	AR	America/Argentina/Tucuman	3590433799317662261
34.81667	137.4	Toyokawa	JP	Asia/Tokyo	359043379931766403
36.33011	138.89585	Annaka	JP	Asia/Tokyo	8630330696303482154
56.03361	35.96944	Volokolamsk	RU	Europe/Moscow	3590433799317662386
50.26729	-119.27337	Vernon	CA	America/Vancouver	863033069630348032
37.60876	-77.37331	Mechanicsville	US	America/New_York	863033069630348628
65.93381	111.4834	Aykhal	RU	Asia/Yakutsk	359043379931766015
52.48173	-2.12139	Brierley Hill	GB	Europe/London	8630330696303481420
52.53048	13.29371	Charlottenburg-Nord	DE	Europe/Berlin	3590433799317661511
44.73941	-93.12577	Rosemount	US	America/Chicago	863033069630348248
40.64621	-73.97069	Kensington	US	America/New_York	3590433799317661149
-31.95224	115.8614	Perth	AU	Australia/Perth	359043379931766536
44.80477	-0.59543	Talence	FR	Europe/Paris	8630330696303482089
51.47805	6.8625	Oberhausen	DE	Europe/Berlin	8630330696303481669
56.03361	35.96944	Volokolamsk	RU	Europe/Moscow	3590433799317661412
-20.87306	-48.29694	Viradouro	BR	America/Sao_Paulo	3590433799317661875
40.93333	73	Jalal-Abad	KG	Asia/Bishkek	8630330696303481594
-23.44361	-51.87389	Sarandi	BR	America/Sao_Paulo	8630330696303482014
27.0174	49.62251	Al Jubayl	SA	Asia/Riyadh	863033069630348958
51.12794	4.21372	Temse	BE	Europe/Brussels	3590433799317661156
46.65581	32.6178	Kherson	UA	Europe/Kyiv	359043379931766973
41.75338	-86.11084	Granger	US	America/Indiana/Indianapolis	8630330696303481669
-3.74912	-73.25383	Iquitos	PE	America/Lima	3590433799317662105
23.29549	113.82465	Licheng	CN	Asia/Shanghai	3590433799317662220
19.32932	-98.1664	Contla	MX	America/Mexico_City	3590433799317661867
50.26729	-119.27337	Vernon	CA	America/Vancouver	8630330696303481701
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	3590433799317662352
15.73628	75.96976	Gajendragarh	IN	Asia/Kolkata	8630330696303482170
40.85158	122.74754	Haicheng	CN	Asia/Shanghai	3590433799317662345
50.79205	-1.08593	Southsea	GB	Europe/London	863033069630348271
32.65246	51.67462	Isfahan	IR	Asia/Tehran	8630330696303482089
50.26729	-119.27337	Vernon	CA	America/Vancouver	863033069630348537
40.42386	-3.53261	San Fernando de Henares	ES	Europe/Madrid	863033069630348537
15.72892	120.57224	Burgos	PH	Asia/Manila	863033069630348842
41.55815	-73.0515	Waterbury	US	America/New_York	863033069630348404
36.76639	3.47717	Boumerdas	DZ	Africa/Algiers	3590433799317662097
31.28092	74.85849	Patti	IN	Asia/Kolkata	3590433799317661537
39.09112	-94.41551	Independence	US	America/Chicago	8630330696303482485
-8.66667	-35.71667	Catende	BR	America/Recife	3590433799317661420
47.83333	59.6	Shalqar	KZ	Asia/Aqtobe	8630330696303481503
43.82634	144.09638	Motomachi	JP	Asia/Tokyo	8630330696303482493
-37.32167	-59.13316	Tandil	AR	America/Argentina/Buenos_Aires	8630330696303482139
34.06635	-84.67837	Acworth	US	America/New_York	8630330696303481834
28.54944	-81.77285	Clermont	US	America/New_York	863033069630348198
13.65805	102.56365	Paoy Paet	KH	Asia/Phnom_Penh	863033069630348818
14.0823	98.19151	Dawei	MM	Asia/Yangon	863033069630348339
26.2649	81.54855	Jais	IN	Asia/Kolkata	3590433799317661198
54.48147	53.47103	Oktyabr‚Äôskiy	RU	Asia/Yekaterinburg	863033069630348461
33.93113	-117.54866	Norco	US	America/Los_Angeles	359043379931766742
6.95194	121.96361	Recodo	PH	Asia/Manila	359043379931766510
52.09	5.23333	Zeist	NL	Europe/Amsterdam	8630330696303481453
28.98002	77.70636	Meerut	IN	Asia/Kolkata	863033069630348586
45.53069	9.40531	Gorgonzola	IT	Europe/Rome	359043379931766247
22.75218	72.68533	Kheda	IN	Asia/Kolkata	863033069630348230
53.78333	-1.06667	Selby	GB	Europe/London	8630330696303482196
22.4711	88.1453	Pujali	IN	Asia/Kolkata	8630330696303481347
-33.75881	150.99292	Baulkham Hills	AU	Australia/Sydney	8630330696303481107
-1.26753	116.82887	Balikpapan	ID	Asia/Makassar	8630330696303481354
49.183239	15.454273	Telč	CZ	Europe/Prague	359043379931766692
55.39485	43.83992	Arzamas	RU	Europe/Moscow	8630330696303481487
44.85278	65.50917	Kyzylorda	KZ	Asia/Qyzylorda	359043379931766726
40.94065	-73.99681	Dumont	US	America/New_York	3590433799317661628
52.14	5.58472	Barneveld	NL	Europe/Amsterdam	3590433799317661362
40.63316	-74.13653	Port Richmond	US	America/New_York	863033069630348859
41.24255	-82.61573	Norwalk	US	America/New_York	359043379931766023
44.80477	-0.59543	Talence	FR	Europe/Paris	359043379931766312
40.55851	17.80774	Mesagne	IT	Europe/Rome	8630330696303481297
38.58894	-89.99038	Fairview Heights	US	America/Chicago	3590433799317661271
41.77583	140.73667	Hakodate	JP	Asia/Tokyo	863033069630348388
48.90472	2.2469	La Garenne-Colombes	FR	Europe/Paris	3590433799317662121
55.82885	-4.21376	Rutherglen	GB	Europe/London	8630330696303481339
32.35126	-95.30106	Tyler	US	America/Chicago	359043379931766585
50.11861	-5.53715	Penzance	GB	Europe/London	359043379931766759
51.78967	1.15597	Clacton-on-Sea	GB	Europe/London	359043379931766635
-20.88231	55.4504	Saint-Denis	RE	Indian/Reunion	359043379931766809
37.65639	126.835	Goyang-si	KR	Asia/Seoul	8630330696303481933
48.812737	14.317466	Český Krumlov	CZ	Europe/Prague	863033069630348545
33.50921	-111.89903	Scottsdale	US	America/Phoenix	359043379931766742
47.05	15.46667	Sankt Peter	AT	Europe/Vienna	863033069630348511
49.03685	8.70745	Bretten	DE	Europe/Berlin	863033069630348644
45.35	126.28333	Shuangcheng	CN	Asia/Shanghai	359043379931766809
41.91738	3.1631	Palafrugell	ES	Europe/Madrid	3590433799317661396
48.52961	12.16179	Landshut	DE	Europe/Berlin	8630330696303481206
10.13361	124.84472	Maasin	PH	Asia/Manila	8630330696303481354
10.63504	-85.43772	Liberia	CR	America/Costa_Rica	359043379931766130
55.8736	85.4265	Yashkino	RU	Asia/Novokuznetsk	3590433799317661446
42.64031	125.51176	Dongfeng	CN	Asia/Shanghai	359043379931766932
10.61285	12.19458	Biu	NG	Africa/Lagos	863033069630348388
23.73333	114.68333	Heyuan	CN	Asia/Shanghai	359043379931766585
68.79833	16.54165	Harstad	NO	Europe/Oslo	863033069630348842
17.34769	78.55757	Lal Bahadur Nagar	IN	Asia/Kolkata	3590433799317661271
52.47774	10.5511	Gifhorn	DE	Europe/Berlin	8630330696303481701
39.96348	-4.83076	Talavera de la Reina	ES	Europe/Madrid	3590433799317662253
33.43443	-5.22126	Azrou	MA	Africa/Casablanca	359043379931766510
37.13548	-3.67029	Las Gabias	ES	Europe/Madrid	863033069630348693
52.2	8.63333	Kirchlengern	DE	Europe/Berlin	863033069630348362
33.03699	-117.29198	Encinitas	US	America/Los_Angeles	3590433799317661966
-10.91722	-37.65	Lagarto	BR	America/Maceio	359043379931766122
45.43341	-73.86586	Beaconsfield	CA	America/Toronto	863033069630348867
49.07866	30.96755	Zvenihorodka	UA	Europe/Kyiv	3590433799317661602
50.72043	11.34046	Rudolstadt	DE	Europe/Berlin	8630330696303481628
-17.73648	168.31366	Port-Vila	VU	Pacific/Efate	8630330696303481040
11.15583	42.7125	'Ali Sabieh	DJ	Africa/Djibouti	3590433799317662220
37.31309	40.74357	Mardin	TR	Europe/Istanbul	359043379931766825
-23.44361	-51.87389	Sarandi	BR	America/Sao_Paulo	8630330696303481776
26.2173	-80.22588	North Lauderdale	US	America/New_York	359043379931766239
55.38752	36.73307	Naro-Fominsk	RU	Europe/Moscow	8630330696303481669
43.96222	43.63417	Novopavlovsk	RU	Europe/Moscow	863033069630348586
17.06542	-96.72365	Oaxaca	MX	America/Mexico_City	359043379931766288
12.1277	78.15794	Dharmapuri	IN	Asia/Kolkata	863033069630348156
-8.43333	114.33333	Muncar	ID	Asia/Jakarta	359043379931766338
55.64776	38.02486	Malakhovka	RU	Europe/Moscow	863033069630348545
54.48147	53.47103	Oktyabr‚Äôskiy	RU	Asia/Yekaterinburg	8630330696303481727
41.55815	-73.0515	Waterbury	US	America/New_York	8630330696303481057
30.16688	-96.39774	Brenham	US	America/Chicago	8630330696303481909
17.06542	-96.72365	Oaxaca	MX	America/Mexico_City	8630330696303481107
26.11527	86.59509	Supaul	IN	Asia/Kolkata	863033069630348008
11.93381	79.82979	Puducherry	IN	Asia/Kolkata	3590433799317661669
59.80917	30.38167	Shushary	RU	Europe/Moscow	359043379931766205
29.21399	78.95693	Kashipur	IN	Asia/Kolkata	3590433799317662444
-44.39672	171.25364	Timaru	NZ	Pacific/Auckland	359043379931766908
14.0823	98.19151	Dawei	MM	Asia/Yangon	8630330696303482071
44.35056	142.45778	Nayoro	JP	Asia/Tokyo	3590433799317661156
37.1759	128.9889	T‚Äôaebaek	KR	Asia/Seoul	3590433799317662295
-7.60361	37.00438	Kidodi	TZ	Africa/Dar_es_Salaam	863033069630348230
48.98333	2.61667	Mitry-Mory	FR	Europe/Paris	3590433799317661321
-10.91722	-37.65	Lagarto	BR	America/Maceio	863033069630348040
50.8	3.16667	Wevelgem	BE	Europe/Brussels	863033069630348966
37.30553	120.82747	Zhuangyuan	CN	Asia/Shanghai	3590433799317662220
-7.0981	109.3243	Randudongkal	ID	Asia/Jakarta	8630330696303482261
26.2173	-80.22588	North Lauderdale	US	America/New_York	3590433799317661321
-4.06667	37.73333	Same	TZ	Africa/Dar_es_Salaam	359043379931766379
14.66	120.56528	Pilar	PH	Asia/Manila	3590433799317662147
51.39323	0.47713	Strood	GB	Europe/London	3590433799317661370
51.168	7.973	Finnentrop	DE	Europe/Berlin	3590433799317662295
27.0174	49.62251	Al Jubayl	SA	Asia/Riyadh	3590433799317661651
60.97944	76.92421	Izluchinsk	RU	Asia/Yekaterinburg	3590433799317661255
48.8765	2.18967	Rueil-Malmaison	FR	Europe/Paris	8630330696303481776
34.63915	-120.45794	Lompoc	US	America/Los_Angeles	3590433799317661107
18.57677	-72.22625	Croix-des-Bouquets	HT	America/Port-au-Prince	3590433799317662089
11.00599	77.5609	Kangayam	IN	Asia/Kolkata	8630330696303482055
34.06635	-84.67837	Acworth	US	America/New_York	863033069630348875
48.77275	5.16108	Bar-le-Duc	FR	Europe/Paris	8630330696303482162
14.37395	100.48528	Bang Ban	TH	Asia/Bangkok	8630330696303481289
25.87972	-97.50417	Heroica Matamoros	MX	America/Matamoros	3590433799317662337
-3.5403	118.9707	Majene	ID	Asia/Makassar	863033069630348271
32.17629	75.06583	Fazilpur	PK	Asia/Karachi	3590433799317661511
44.89784	8.86374	Tortona	IT	Europe/Rome	8630330696303481891
41.15612	1.10687	Reus	ES	Europe/Madrid	863033069630348388
-12.91667	-39.25	Muritiba	BR	America/Bahia	863033069630348545
21.28306	-89.66123	Progreso	MX	America/Merida	3590433799317661511
36.24624	139.07204	Fujioka	JP	Asia/Tokyo	359043379931766015
30.46907	70.96699	Kot Addu	PK	Asia/Karachi	8630330696303482410
22.19303	88.18466	Diamond Harbour	IN	Asia/Kolkata	3590433799317661008
12.74409	-8.07257	Kati	ML	Africa/Bamako	8630330696303481883
46.09273	-88.64235	Iron River	US	America/Menominee	863033069630348099
50.75932	25.34244	Lutsk	UA	Europe/Kyiv	8630330696303481016
51.35084	-1.99421	Devizes	GB	Europe/London	359043379931766221
36.65	138.31667	Suzaka	JP	Asia/Tokyo	359043379931766221
13.8196	100.04427	Nakhon Pathom	TH	Asia/Bangkok	3590433799317661321
18.42745	-67.15407	Aguadilla	PR	America/Puerto_Rico	359043379931766957
51.62907	-0.74934	High Wycombe	GB	Europe/London	359043379931766130
46.75451	33.34864	Nova Kakhovka	UA	Europe/Kyiv	863033069630348834
56.9083	60.8019	Beryozovsky	RU	Asia/Yekaterinburg	8630330696303482287
-16.25	-69.08333	Yunguyo	PE	America/Lima	3590433799317661537
14.0823	98.19151	Dawei	MM	Asia/Yangon	359043379931766213
41.57721	-93.71133	West Des Moines	US	America/Chicago	8630330696303481438
51.03427	5.37429	Houthalen	BE	Europe/Brussels	8630330696303482154
24.28859	116.11768	Meizhou	CN	Asia/Shanghai	863033069630348628
47.4943	-122.24092	Bryn Mawr-Skyway	US	America/Los_Angeles	359043379931766957
40.37528	28.88222	Mudanya	TR	Europe/Istanbul	359043379931766551
49.03685	8.70745	Bretten	DE	Europe/Berlin	3590433799317661263
6.8485	3.64633	Shagamu	NG	Africa/Lagos	359043379931766304
40.34912	-111.90466	Saratoga Springs	US	America/Denver	359043379931766338
53.5942	25.8191	Novogrudok	BY	Europe/Minsk	3590433799317662220
47.38093	-122.23484	Kent	US	America/Los_Angeles	863033069630348503
35.61452	-88.81395	Jackson	US	America/Chicago	863033069630348792
34.31	-2.16	Jerada	MA	Africa/Casablanca	359043379931766593
49.03685	8.70745	Bretten	DE	Europe/Berlin	863033069630348768
22.83957	91.84128	Manikchari	BD	Asia/Dhaka	359043379931766296
47.90771	106.88324	Ulan Bator	MN	Asia/Ulaanbaatar	863033069630348941
52.68333	0.93333	East Dereham	GB	Europe/London	8630330696303481032
14.93333	-91.11667	Chichicastenango	GT	America/Guatemala	3590433799317661586
42.55308	-87.93341	Pleasant Prairie	US	America/Chicago	3590433799317661081
50.26729	-119.27337	Vernon	CA	America/Vancouver	3590433799317661883
46.51872	86.00214	Hoxtolgay	CN	Asia/Urumqi	8630330696303481453
43.67681	4.63031	Arles	FR	Europe/Paris	863033069630348016
41.72059	-87.70172	Evergreen Park	US	America/Chicago	863033069630348941
31.71667	73.38333	Sangla Hill	PK	Asia/Karachi	8630330696303481164
43.67681	4.63031	Arles	FR	Europe/Paris	863033069630348016
14.0823	98.19151	Dawei	MM	Asia/Yangon	8630330696303482303
46.67535	5.55575	Lons-le-Saunier	FR	Europe/Paris	8630330696303481883
-44.39672	171.25364	Timaru	NZ	Pacific/Auckland	863033069630348230
48.25	16.4	Floridsdorf	AT	Europe/Vienna	359043379931766171
37.31065	13.57661	Agrigento	IT	Europe/Rome	8630330696303482170
