ts	imei	mwra	p.android.gm	p.android.externalstorage	p.android.documentsui	p.system	p.android.settings	p.android.packageinstaller	p.android.chrome	p.android.defcontainer	p.gms.persistent	p.notifier	p.dogalize	p.inputmethod.latin	p.simulator	p.android.gms	p.android.vending	p.katana	p.process.gapps	p.google	p.olauncher	p.browser.provider
2018-05-05 11:48:00	3590433799317661826	0.00000	11.13986	10.91717	14.58775	13.97997	10.74151	11.49860	11.03076	0.00920	44.88503	71.09632	44.44872	16.95332	31.07380	14.69411	27.74965	30.15487	95.01559	75.56354	80.64658	90.47734
2018-05-05 11:49:00	8630330696303481081	0.00000	9.25277	16.66386	12.75273	14.38618	7.26140	10.99626	14.85012	2.81045	43.77804	61.49237	43.62904	78.13428	60.82888	73.20295	10.20569	39.71847	74.52128	58.70512	43.79785	59.22569
2018-05-05 11:50:00	3590433799317662212	1.00000	12.41365	7.08214	7.91614	14.61406	9.11299	9.14195	9.03115	0.00045	64.45297	41.14874	63.07123	66.15677	55.21034	53.29015	86.16685	40.11115	92.48117	58.83332	81.98823	2.04360
2018-05-05 11:51:00	3590433799317662287	1.00000	15.17236	8.32858	8.05398	12.05585	7.04025	8.99162	8.39401	0.00089	74.84568	32.03711	43.34159	68.21037	91.80902	92.57760	44.89158	74.78975	41.19292	91.27648	51.85385	20.76523
2018-05-05 11:52:00	3590433799317662303	0.00000	9.74420	14.72019	12.45521	13.30765	9.37404	12.03084	13.01543	0.40258	46.94568	55.46753	47.65834	76.38681	56.30901	90.19658	70.78682	47.05393	79.05652	86.29601	28.48251	86.70899
2018-05-05 11:53:00	3590433799317662477	1.00000	9.91409	13.70716	12.84695	11.64816	12.37294	7.09328	12.11419	0.14628	33.58657	78.34357	69.29306	81.55882	92.90253	66.75673	19.55798	94.02273	79.92242	31.97294	79.86248	28.42167
2018-05-05 11:54:00	8630330696303481750	1.00000	12.04069	12.27705	11.59794	13.33074	15.93693	8.72222	7.46267	0.03529	60.94618	64.50604	56.62250	92.49805	46.91438	33.70306	58.09855	69.36683	95.59023	2.00174	27.01290	22.31644
2018-05-05 11:55:00	3590433799317661222	0.00000	10.69170	9.74945	12.51101	8.92339	9.44931	14.19869	10.80379	0.00301	45.40907	48.21836	61.19642	78.55305	11.63444	44.58166	10.72583	78.25587	5.50025	72.62202	12.93043	56.66689
2018-05-05 11:56:00	8630330696303482378	1.00000	7.47986	13.90222	10.57857	14.27111	12.93387	7.53811	6.84768	0.17785	59.25028	54.34566	51.44497	37.45402	88.56051	59.88636	45.91322	56.54480	80.36963	29.96491	1.38012	33.88196
2018-05-05 11:57:00	8630330696303481008	1.00000	9.23470	12.32652	12.53023	12.91735	13.51140	8.99817	14.24173	0.03690	51.31764	61.01564	63.00548	8.04943	60.08143	69.09055	73.99167	65.59423	30.76183	46.08328	55.77854	50.47350
2018-05-05 11:58:00	3590433799317661800	1.00000	14.05793	9.38148	7.53422	13.27565	10.75893	11.10887	9.40763	0.00220	34.33834	44.52459	42.47020	30.60212	16.81246	46.97629	54.97834	38.57590	60.66029	95.86822	36.29113	37.75469
2018-05-05 11:59:00	8630330696303482436	1.00000	13.59026	13.51612	8.89281	12.18862	9.33981	10.99252	8.09215	0.12090	66.56468	66.38613	41.72942	97.62932	11.87036	15.10538	30.54407	78.24222	98.52337	56.03921	17.91377	48.64709
2018-05-05 12:00:00	3590433799317661776	1.00000	13.41035	11.82840	14.05969	9.68281	12.91281	15.74468	8.72830	0.02242	26.45901	36.01984	52.73022	40.65625	77.83896	49.21912	35.26156	51.27648	92.80746	28.33804	5.82233	32.15236
2018-05-05 12:01:00	359043379931766197	1.00000	12.34612	13.24418	5.10692	15.16192	7.19664	9.71638	6.13048	0.09209	65.44064	48.60691	41.99778	91.39817	90.37067	58.08110	36.75333	64.44749	86.11573	12.28919	19.07853	83.56384
2018-05-05 12:02:00	3590433799317662246	1.00000	12.95810	7.35481	8.50211	14.17782	9.99534	9.63379	8.75563	0.00046	45.18626	60.96510	70.25661	58.90837	56.23650	80.88646	92.87104	55.53995	98.53034	3.37349	61.67321	96.53293
2018-05-05 12:03:00	3590433799317661446	1.00000	11.39438	11.91507	13.96395	13.01253	7.25375	10.18814	9.89432	0.02442	54.19432	63.57962	48.67986	16.38699	35.89504	99.48242	19.27372	44.50447	15.89866	95.91645	12.69299	6.97580
2018-05-05 12:04:00	359043379931766767	1.00000	8.89435	14.49190	12.19730	12.18564	12.33831	6.48912	10.23042	0.32052	58.81285	32.40749	53.65269	72.43270	56.81899	74.01255	72.42971	5.37778	38.22744	9.83624	63.05466	74.22716
2018-05-05 12:05:00	3590433799317661420	1.00000	7.94092	12.56272	12.50914	11.90189	10.79206	9.62619	10.73199	0.04677	59.74985	28.21549	37.30180	49.91566	74.58802	90.38356	71.99569	52.65881	59.81801	12.77005	81.99431	76.63406
2018-05-05 12:06:00	359043379931766015	0.00000	7.68603	14.02249	14.94720	10.79575	10.87036	9.60190	12.23575	0.20043	57.83172	58.00119	65.96671	88.58511	56.93690	31.80522	62.87228	19.14275	26.64672	22.06890	55.12520	24.18221
2018-05-05 12:07:00	359043379931766593	0.00000	6.53502	11.56157	11.20102	13.92623	10.09750	11.42384	12.88825	0.01722	81.67238	69.55200	48.53250	75.07634	3.09072	93.42074	56.59299	77.34364	88.18714	84.65870	90.92202	18.92431
2018-05-05 12:08:00	8630330696303481768	1.00000	11.58833	9.75686	9.10641	13.45051	11.17951	11.54265	10.36458	0.00309	59.39303	82.03513	36.30210	57.26885	23.95320	30.69455	19.58130	59.49911	51.99679	52.26977	11.21707	57.64036
2018-05-05 12:09:00	8630330696303482188	0.00000	13.67051	8.52930	9.00874	11.55403	12.99668	10.09820	11.38367	0.00104	32.18518	38.08897	41.37809	84.02919	51.35816	74.83471	78.91883	63.49249	92.57584	25.79980	71.63386	67.53878
2018-05-05 12:10:00	3590433799317661073	1.00000	13.78286	12.76192	9.55716	11.36067	10.22194	12.65013	9.33988	0.05701	75.05858	35.51028	69.53147	95.91848	69.27493	30.85843	29.20742	89.84513	7.44391	70.81183	75.63596	29.74643
2018-05-05 12:11:00	863033069630348354	1.00000	10.92011	16.75031	13.42905	10.21750	13.61685	3.59546	7.65058	3.06411	53.56125	66.87790	56.02046	78.35428	36.48051	30.79900	86.77249	91.51240	98.92850	4.38384	74.78188	59.59256
2018-05-05 12:12:00	8630330696303481149	1.00000	12.23685	11.08817	12.58205	9.51888	9.66863	7.57155	10.45404	0.01086	61.59015	60.37226	48.72172	59.64170	33.02864	38.25144	1.83449	33.07335	58.04930	20.01051	71.72221	38.73831
2018-05-05 12:13:00	8630330696303481776	1.00000	12.17541	9.55028	9.32795	13.55311	10.15969	9.83185	10.09215	0.00248	44.24460	20.60303	42.31914	53.15495	69.12296	43.09567	67.87489	99.97601	7.80070	73.79188	74.97198	69.83939
2018-05-05 12:14:00	3590433799317662220	1.00000	5.43359	13.79819	10.74869	13.78651	11.48273	6.61835	9.55258	0.16014	72.33027	16.13555	71.71491	79.18820	50.71197	94.14111	92.62834	16.30314	15.54868	84.57905	80.30576	41.52162
2018-05-05 12:15:00	359043379931766460	1.00000	7.97433	13.96300	14.23369	10.88667	11.30093	7.91769	6.82199	0.18892	51.04680	24.91099	55.13863	53.86865	57.95893	53.55178	72.57593	79.83159	77.06969	6.87550	42.56347	10.28632
2018-05-05 12:16:00	359043379931766890	1.00000	15.38932	9.58446	6.50525	12.52273	6.05875	7.80702	6.12114	0.00257	54.64430	62.64649	39.33928	86.80658	88.57690	15.33650	91.70009	21.88543	62.84405	26.99907	94.51246	46.48200
2018-05-05 12:17:00	8630330696303481917	1.00000	15.19879	5.19476	11.01044	11.21099	10.19401	9.14770	9.68610	0.00026	47.17424	43.05836	42.85902	36.65233	79.05957	18.76037	64.06937	20.48989	3.92910	8.40659	44.87638	95.57791
2018-05-05 12:18:00	8630330696303481131	0.00000	11.84808	9.00999	5.93858	14.94372	9.55708	9.42349	7.67467	0.00161	45.80990	28.27722	49.89227	49.82633	2.90391	75.73788	41.67849	8.66938	55.72478	85.02390	54.32026	57.67619
2018-05-05 12:19:00	3590433799317661354	1.00000	11.55442	8.90249	11.78964	11.29746	7.71388	7.36287	9.76295	0.00127	36.72959	46.07643	36.65228	49.39195	43.38670	13.96718	35.97016	30.24185	18.52947	62.57981	50.80798	33.26707
2018-05-05 12:20:00	863033069630348495	0.00000	13.04216	10.90324	12.22085	8.65503	12.96200	11.49230	10.07268	0.00909	65.09876	58.21525	57.19271	23.72272	49.38056	82.92862	77.72745	85.49322	5.29880	96.45666	83.41413	23.60199
2018-05-05 12:21:00	359043379931766858	1.00000	11.36641	11.32307	9.32884	13.94240	7.53616	9.13586	8.86889	0.01373	39.39405	59.95716	70.49927	48.34851	57.33623	19.13098	27.84665	15.72025	23.31224	88.88891	89.58924	3.89702
2018-05-05 12:22:00	359043379931766742	0.00000	8.47349	13.70367	10.50437	13.62312	9.44544	12.31655	11.62588	0.14569	57.13834	30.85253	55.50246	51.11100	23.59814	98.40150	51.78252	33.78078	12.77044	61.03507	7.11463	12.53764
2018-05-05 12:23:00	8630330696303482204	1.00000	11.06659	13.03226	13.75971	14.23944	13.70797	7.84219	10.88254	0.07464	71.85317	57.64584	29.98728	98.30106	50.32198	52.10909	19.39838	51.87785	11.39621	96.78410	13.41796	69.00411
2018-05-05 12:24:00	8630330696303481214	1.00000	13.39997	7.71986	9.85767	15.61870	9.95593	13.94382	8.76794	0.00068	41.43280	52.86059	71.56423	65.01904	17.44519	58.68962	62.05695	2.33277	48.17758	95.56705	63.06228	55.79625
2018-05-05 12:25:00	863033069630348875	0.00000	9.58808	16.27285	11.61333	11.54789	8.98416	13.12930	12.92272	1.90091	63.24045	34.35436	48.57231	76.06264	67.17387	74.64823	1.73629	80.81937	68.55908	86.30337	88.40926	8.96622
2018-05-05 12:26:00	8630330696303481651	1.00000	10.11167	10.71088	12.63308	14.69247	14.35067	10.67017	11.32061	0.00763	42.40786	58.95258	73.83572	11.27778	50.91117	86.63763	68.86550	95.76352	72.20048	14.23301	83.14282	17.51217
2018-05-05 12:27:00	863033069630348321	1.00000	9.46773	7.73070	11.16085	14.41317	14.27961	11.60518	6.69051	0.00039	64.28663	40.87790	32.34954	22.38258	85.78710	45.18412	17.22184	44.06741	35.68496	37.36771	87.14374	76.67278
2018-05-05 12:28:00	8630330696303481552	1.00000	12.92737	13.19670	13.91249	8.57964	12.75041	7.47150	13.53837	0.08791	22.93822	24.27422	70.88992	78.51840	5.68960	34.10402	87.50932	76.30608	21.63193	24.22692	80.92862	72.69646
2018-05-05 12:29:00	863033069630348701	0.00000	7.97495	8.97225	13.44064	14.44037	15.40513	11.44768	12.37540	0.00165	57.52213	46.66349	63.49193	20.18077	70.22795	62.97522	90.32458	7.71905	12.87316	99.94119	88.89070	10.25526
2018-05-05 12:30:00	3590433799317662022	1.00000	9.29911	14.12757	12.57254	8.33720	7.08793	13.88858	14.10391	0.22254	59.41722	63.24176	59.14634	18.28883	9.14611	16.83221	93.56417	30.74863	18.94324	39.39642	62.92525	82.38614
2018-05-05 12:31:00	3590433799317662162	1.00000	9.79855	12.06274	11.70065	10.40931	11.54261	8.88877	13.55923	0.02861	25.17454	52.48563	62.76258	42.26897	78.65471	69.69204	71.66493	23.71479	13.51670	18.58637	7.93947	73.00439
2018-05-05 12:32:00	8630330696303481164	1.00000	9.37655	11.14040	13.37787	11.32069	14.78435	13.02116	6.89040	0.01148	27.96009	30.42421	46.28860	93.33145	59.57103	42.87897	78.91571	71.96256	81.35524	61.37166	94.62181	56.99330
2018-05-05 12:33:00	359043379931766999	1.00000	15.10895	6.70439	4.70839	12.18821	10.88417	5.97180	7.31687	0.00034	64.93856	53.97704	34.87048	62.78697	83.34201	82.89370	28.62531	49.11002	12.82904	76.77437	15.95009	19.80804
2018-05-05 12:34:00	8630330696303481289	1.00000	15.54837	7.39207	7.03506	12.07640	9.24881	7.20240	7.64630	0.00048	28.64890	50.87322	58.48656	59.49218	64.13830	84.25084	37.37287	17.17591	56.41929	54.61367	80.33278	58.25143
2018-05-05 12:35:00	359043379931766718	1.00000	10.31168	10.62527	11.31880	13.54098	13.83965	10.48547	6.50289	0.00698	61.41640	33.79469	67.72533	95.31029	45.43822	69.15627	66.65115	70.48482	68.04669	37.37360	75.69568	90.43039
2018-05-05 12:36:00	3590433799317661362	1.00000	11.71438	11.27863	12.36829	10.59255	10.92408	9.91730	10.43747	0.01318	53.59879	42.56210	48.03944	39.01792	25.21542	91.13665	46.12665	14.98466	25.21794	71.94586	96.39970	35.84685
2018-05-05 12:37:00	3590433799317661495	0.00000	9.99797	13.71515	12.08638	6.74158	3.62754	13.62410	14.60776	0.14748	62.86023	60.91264	58.97850	72.89566	31.39536	37.67666	65.00419	43.35423	32.01390	33.70537	72.74311	65.82696
2018-05-05 12:38:00	8630330696303482139	1.00000	10.99840	11.34417	11.43521	13.87334	14.29350	9.74263	8.13403	0.01401	38.91661	43.61867	45.06078	0.02684	11.23277	93.98282	49.83793	50.20020	98.35893	37.01710	74.29682	25.11620
2018-05-05 12:39:00	863033069630348586	1.00000	10.04788	13.65587	14.46290	11.99357	14.64272	10.39016	9.67134	0.13901	67.92779	26.69041	54.83841	47.57987	75.17894	15.26226	31.76015	3.23171	39.00947	80.13986	45.95742	40.16468
2018-05-05 12:40:00	8630330696303481875	1.00000	13.19418	7.48000	10.24288	10.55524	9.35052	5.62595	8.87480	0.00052	39.73801	64.79772	46.94267	56.04926	5.65839	24.95745	19.36286	42.87570	49.85838	18.39892	70.95330	27.48066
2018-05-05 12:41:00	8630330696303481222	1.00000	12.34670	7.38280	10.49234	14.89157	6.45950	11.09524	9.56904	0.00047	61.05363	46.78529	70.06425	70.33222	55.58931	57.22247	9.71279	65.61770	32.81382	15.98003	7.63401	92.88110
2018-05-05 12:42:00	8630330696303481941	0.00000	13.80220	12.02526	13.12533	7.77649	15.74073	11.14230	12.51719	0.02743	37.97127	30.00426	33.45410	91.96307	22.84229	19.59602	16.98008	83.72011	92.33504	4.95507	10.28529	3.50116
2018-05-05 12:43:00	359043379931766833	0.00000	13.82164	13.53463	11.22981	9.23826	11.02824	12.85631	9.31655	0.12329	52.74577	37.39097	47.57318	90.60122	77.62458	45.77262	40.75650	1.93118	97.91767	66.40928	9.02553	56.07375
2018-05-05 12:44:00	863033069630348875	1.00000	11.79458	13.88945	14.46773	12.85327	13.69906	8.31830	8.48066	0.17539	29.82903	39.07206	43.33610	64.71134	48.97147	68.49026	53.16730	14.29339	42.07874	76.86484	76.53842	69.87742
2018-05-05 12:45:00	8630330696303482113	1.00000	12.71941	10.72289	7.43852	13.51692	7.04641	10.44661	6.84436	0.00758	83.31824	60.10935	36.19138	60.02987	92.51654	17.05331	95.98953	76.47751	48.99454	99.66500	29.56249	68.71980
2018-05-05 12:46:00	3590433799317661073	1.00000	12.28357	10.38257	10.60559	11.45495	9.79897	10.36384	9.89981	0.00545	48.35686	59.84836	62.28449	1.70133	75.45593	78.77400	63.16506	47.07813	54.03572	69.29167	14.58288	73.52366
2018-05-05 12:47:00	8630330696303481685	0.00000	7.63760	16.05409	10.93303	10.85182	7.76548	13.07821	12.97063	1.52741	36.79654	47.86032	55.71685	3.17695	37.01005	95.68217	23.08665	26.51279	88.86267	17.79242	51.30670	83.16404
2018-05-05 12:48:00	8630330696303481420	1.00000	13.30572	14.14070	7.31777	12.28309	8.44518	10.42338	5.85642	0.22554	21.20817	60.39398	45.05094	88.69721	13.03110	30.62983	66.31412	55.17861	49.04268	57.01164	33.47169	79.92809
2018-05-05 12:49:00	359043379931766601	0.00000	9.17663	13.01389	12.49875	14.62864	10.36801	10.62371	14.79597	0.07318	39.99186	52.19009	44.27312	16.47080	78.37082	81.71081	80.79199	34.55477	77.81976	87.63731	86.70766	45.55564
2018-05-05 12:50:00	8630330696303481214	1.00000	10.01528	10.04102	13.23401	12.12363	12.25524	11.46409	10.76779	0.00395	36.67572	64.47615	49.24518	91.94971	71.30640	3.11807	35.91628	30.24220	36.80721	88.58458	42.83836	13.63662
2018-05-05 12:51:00	863033069630348016	0.00000	11.03599	13.37477	11.45180	15.23079	8.73725	11.65026	11.87497	0.10504	65.61943	33.50364	45.39470	11.88557	88.50710	5.97174	28.02854	14.91114	15.02131	67.74857	53.97001	95.71375
2018-05-05 12:52:00	359043379931766494	0.00000	13.36013	11.16058	14.34582	9.63690	13.34096	12.65410	10.82285	0.01161	28.54484	65.10991	43.46895	77.38877	73.83915	30.85662	76.55129	48.47402	83.96064	26.90103	71.77598	7.91189
2018-05-05 12:53:00	3590433799317661602	1.00000	11.14532	12.89045	9.91912	11.96165	5.91164	5.40126	6.66936	0.06462	39.62165	39.06380	59.15143	69.39495	12.47968	83.62415	81.10799	0.15322	19.49960	80.32591	93.33495	12.97133
2018-05-05 12:54:00	8630330696303482188	0.00000	11.43602	11.56658	12.29262	10.26652	8.95699	7.35500	11.00244	0.01737	62.84191	53.71158	20.75462	88.56565	68.09952	36.85378	85.49705	29.89540	13.05084	13.11920	27.89795	72.79386
2018-05-05 12:55:00	359043379931766098	0.00000	9.12099	14.67264	12.54796	14.50140	14.28813	4.99349	7.09829	0.38391	37.16044	56.18944	61.24244	15.25031	71.48550	69.25943	71.78437	41.56002	92.95522	83.00532	56.27456	34.24650
2018-05-05 12:56:00	3590433799317662105	1.00000	11.77083	11.49721	9.78782	12.41499	10.31070	8.67304	9.38214	0.01625	60.68418	61.54379	45.30944	2.89062	61.13785	8.45881	14.24973	18.39909	46.21569	15.37177	72.61553	14.28440
2018-05-05 12:57:00	8630330696303481644	0.00000	11.11444	13.65368	13.13021	12.45917	7.88065	14.03529	10.49075	0.13883	56.38652	37.54742	45.59945	91.95219	47.06214	34.41659	38.16013	14.69486	18.05923	39.27105	90.08224	12.84515
2018-05-05 12:58:00	863033069630348453	1.00000	15.95392	8.49416	6.21730	11.12292	10.01973	9.10511	7.38531	0.00107	49.18025	54.13894	67.03927	72.84748	93.83969	53.11174	10.78964	21.94776	98.56001	34.02440	27.33724	35.61846
2018-05-05 12:59:00	8630330696303482469	0.00000	13.47597	12.15284	13.65466	8.22225	11.99431	13.21098	10.32654	0.03123	45.14185	42.06188	50.77252	94.33662	37.14559	27.41280	6.64261	80.71417	70.41296	28.54712	57.24593	31.36648
2018-05-05 13:00:00	8630330696303481297	0.00000	9.00582	15.53519	13.00278	14.28036	7.22323	12.44229	13.30196	0.90924	65.52616	50.43586	42.46044	87.49314	28.94365	57.20169	13.55111	30.60001	59.62186	30.70197	22.15022	79.08523
2018-05-05 13:01:00	359043379931766619	1.00000	7.58957	10.59098	12.37811	14.44548	12.67675	15.21995	12.62036	0.00674	62.08657	33.27743	50.40543	14.14474	64.42953	67.33739	88.04902	48.03253	28.66287	57.79063	17.55073	74.31061
2018-05-05 13:02:00	863033069630348818	0.00000	12.66711	12.64828	13.22903	10.50708	13.38566	12.49321	9.13863	0.05098	60.38408	34.92855	41.26114	25.93294	11.81657	10.23809	2.45364	61.20190	74.28717	34.17718	93.24058	38.61716
2018-05-05 13:03:00	359043379931766544	0.00000	13.80945	12.49532	11.94327	9.85688	12.36075	12.55738	7.57321	0.04379	57.07565	53.22704	57.53963	31.26240	97.56611	76.46530	3.34482	7.87965	22.52160	88.97201	1.91350	72.36263
2018-05-05 13:04:00	8630330696303481925	1.00000	12.92510	6.29664	11.80004	11.20724	7.53238	7.96960	9.15404	0.00043	40.38662	41.90136	39.74216	21.16412	93.47332	21.46851	47.67227	7.21907	98.83985	94.03326	28.68508	19.30675
2018-05-05 13:05:00	359043379931766056	1.00000	10.50317	10.83062	10.47663	15.34990	8.30166	12.10355	8.87857	0.00860	64.02663	42.30203	50.40674	12.30770	66.44417	75.28634	60.21426	14.48860	5.96404	75.36196	3.89638	78.40803
2018-05-05 13:06:00	359043379931766312	1.00000	15.18782	11.73189	3.29048	12.63922	11.27751	9.01490	7.66488	0.02054	49.27028	49.45356	52.31579	88.59370	8.88493	12.80267	49.29673	67.51399	59.02951	33.92583	26.88133	14.83751
2018-05-05 13:07:00	8630330696303481263	1.00000	15.04831	9.52730	9.83940	9.47730	9.99703	7.62569	8.83348	0.00247	49.33824	43.45055	59.35495	99.18460	45.30501	44.21329	59.46488	6.96131	45.31476	92.36584	40.03794	47.78594
2018-05-05 13:08:00	3590433799317661966	0.00000	12.23850	12.58117	13.84783	9.73302	10.98876	12.26750	9.86093	0.04759	82.49832	67.53183	66.71502	44.61052	24.03497	74.42976	87.89651	67.78204	9.28479	68.75954	8.18005	81.46711
2018-05-05 13:09:00	359043379931766965	1.00000	11.28419	10.54627	9.94905	9.27982	10.66718	5.54720	11.87985	0.00644	48.93596	51.30462	45.79813	9.62543	7.05208	82.29844	31.96535	34.65158	92.53307	35.38171	23.61047	98.64290
2018-05-05 13:10:00	359043379931766494	1.00000	8.04412	12.23995	11.47654	13.31646	13.16647	10.35441	13.26113	0.03387	46.79708	51.16025	44.06536	35.73860	1.37227	22.21237	6.70944	70.52658	52.71575	61.02675	43.55888	52.64911
2018-05-05 13:11:00	8630330696303481263	0.00000	14.79360	13.01696	15.38852	7.84102	12.21697	12.45264	12.02310	0.07358	37.45542	58.79856	48.51927	50.58833	52.67590	46.73522	40.80732	28.66555	71.87105	87.96802	32.74931	67.76722
2018-05-05 13:12:00	359043379931766114	1.00000	11.59551	8.98578	12.06697	11.93619	5.91190	8.35521	8.45591	0.00157	56.75781	30.63444	62.55710	86.77195	31.42627	37.99554	13.89303	52.29169	52.18147	19.94051	37.93289	88.93937
2018-05-05 13:13:00	359043379931766106	0.00000	9.33771	12.91383	11.44672	13.73156	10.86350	9.72389	15.06559	0.06629	70.51571	84.16430	59.81694	67.26183	9.03781	41.02536	97.19149	28.83764	4.08709	1.30775	94.77179	90.42375
2018-05-05 13:14:00	863033069630348925	1.00000	4.71984	12.85349	12.50650	11.89619	10.15384	10.48574	6.95841	0.06247	52.83208	56.45220	60.72869	32.88279	49.81966	58.84759	48.41092	79.00088	31.31457	5.18681	50.77977	91.83324
2018-05-05 13:15:00	3590433799317662220	0.00000	8.63421	13.50086	11.48209	13.03270	10.26270	13.80967	10.18717	0.11907	59.18503	72.92649	56.14650	22.76901	96.78139	40.27140	93.02779	90.09124	53.56552	4.31181	64.55048	48.77030
2018-05-05 13:16:00	8630330696303481578	1.00000	10.39972	13.33257	14.24486	12.97622	13.14610	8.96497	16.25117	0.10074	69.24299	39.29375	42.98295	56.17936	84.64538	30.99137	47.64152	5.28160	16.96703	12.61476	0.23017	37.63288
2018-05-05 13:17:00	3590433799317662014	0.00000	12.21771	12.59578	13.15700	11.61287	12.87859	15.56239	7.64297	0.04837	66.38176	65.59151	55.05273	70.35018	14.01296	37.33728	5.79158	16.40282	78.96354	22.92783	18.76906	19.06943
2018-05-05 13:18:00	8630330696303482147	1.00000	15.15040	8.90339	6.60700	9.96721	11.40952	6.51830	8.92162	0.00153	64.35530	51.40514	36.08742	1.52849	10.21407	99.28236	66.68018	57.67714	63.37384	20.77632	31.01277	68.50179
2018-05-05 13:19:00	863033069630348057	1.00000	12.21025	10.22191	10.21841	13.51295	5.59315	9.43775	4.72982	0.00473	55.01992	50.56529	53.38153	58.59695	83.00379	22.39255	36.39143	90.50671	57.91894	97.39154	1.13396	23.35486
2018-05-05 13:20:00	359043379931766551	1.00000	9.34971	9.48712	12.02582	13.33098	16.03629	12.11396	8.99784	0.00240	36.14431	50.82017	56.02789	7.29029	1.60941	56.52963	31.66170	14.17507	52.12599	53.16695	78.96583	7.67893
